sedasch,cs_mn_avg_ol,gslo,gshi,virtual,total,stuteratio,stitlei,totmenrol,totfenrol,stateabb,type,level,charter,magnet,urbanicity,locale,totenrl,perwht,pernam,perasn,perhsp,perblk,perfl,perrl,gifted_flag,lep_flag,sped_flag,avgrdall,ipr_est
40060000007,,PK,03,Not a virtual school,794.0,18.05,Not Applicable,411.0,383.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",978.05469,0.04620824,0.014893428,0.0097960494,0.86846918,0.060633104,0.81992376,0.044091891,0,0,0,234.02905,121
40060000016,,KG,03,Not a virtual school,765.0,18.8,Not Applicable,380.0,385.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",868.50433,0.069840454,0.023092085,0.028648151,0.79886645,0.079552852,0.86060745,0.04376949,0,0,0,224.37302,150
40060000018,,KG,03,Not a virtual school,724.0,19.05,Not Applicable,398.0,326.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",927.47363,0.054693289,0.043354411,0.038476773,0.78813988,0.075335637,0.85194439,0.042472303,0,0,0,214.70866,145
40060001486,,KG,03,Not a virtual school,731.0,17.4,Not Applicable,392.0,339.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",926.19098,0.033325803,0.0099805947,0.012362957,0.90519607,0.039134555,0.87918073,0.0432509,0,0,0,230.50038,205
40060001707,,KG,03,Not a virtual school,603.0,21.69,Not Applicable,317.0,286.0,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",650.60065,0.093584388,0.026613474,0.014745769,0.71438903,0.15066737,0.82789409,0.044027094,0,0,0,157.05342,143
40075000039,,KG,08,Not a virtual school,8.0,,Not Applicable,6.0,2.0,AZ,Regular School,Elementary,0.0,0.0,Rural,"Rural, Remote",8.3055553,0.79166669,0.055555556,0.0,0.15277778,0.0,0.41575754,0.3118149,0,0,0,1.6296296,182
40079002345,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Other/Alt School,Elementary,0.0,0.0,Rural,"Rural, Fringe",43.0,0.81395346,0.0,0.023255814,0.13953489,0.023255814,0.60465115,0.13953489,0,0,0,6.1666665,222
40118001817,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Town,"Town, Remote",187.0,0.42780745,0.01604278,0.010695187,0.52941179,0.01604278,0.4973262,0.13368984,0,0,0,62.333332,211
40123000069,,KG,12,Not a virtual school,11.0,11.0,Not Applicable,5.0,6.0,AZ,Regular School,Other,0.0,0.0,Rural,"Rural, Remote",11.788462,1.0,0.0,0.0,0.0,0.0,0.10650413,0.10058305,0,0,0,1.4679487,210
40168001054,,PK,05,Not a virtual school,165.0,8.7,Not Applicable,109.0,56.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",571.0,0.033274982,0.017513135,0.0035026269,0.90893167,0.036777582,0.69176883,0.092819616,0,0,0,87.666664,146
40187003483,,07,12,Not a virtual school,2294.0,19.91,Not Applicable,1185.0,1109.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1852.66,0.78271097,0.0036958805,0.027934985,0.15423229,0.031425882,0.096858643,0.030406766,0,0,0,493.18054,467
40232003449,,06,12,Not a virtual school,141.0,23.5,Not Applicable,82.0,59.0,AZ,Regular School,High,0.0,0.0,Town,"Town, Fringe",149.29744,0.14164403,0.35595629,0.0034287998,0.40219334,0.096777536,0.56752139,0.047863249,0,0,0,10.395726,180
40240002425,,PK,03,Not a virtual school,441.0,17.9,Yes,224.0,217.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Small",542.8407,0.076940775,0.015502927,0.0050442764,0.8918649,0.010647111,0.48603383,0.50451195,0,0,0,133.41026,169
40243001998,,04,08,Not a virtual school,0.0,0.0,Not Applicable,0.0,0.0,AZ,Regular School,Middle,0.0,0.0,City,"City, Large",9.2399998,0.23999999,0.02,0.0,0.56,0.18000001,0.52896786,0.1450458,0,0,1,3.0733333,210
40246000182,,KG,08,Not a virtual school,4.0,,Not Applicable,0.0,4.0,AZ,Regular School,Elementary,0.0,0.0,Rural,"Rural, Distant",5.5945945,1.0,0.0,0.0,0.0,0.0,0.15897673,0.089998908,0,0,0,1.1486486,218
40279000207,,PK,03,Not a virtual school,255.0,18.21,Not Applicable,141.0,114.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Fringe",430.99466,0.071255751,0.051433384,0.0033585872,0.79766244,0.076289847,0.82965934,0.054776222,0,0,0,116.9352,144
40286000211,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Small",466.95068,0.36763132,0.28831723,0.0021436228,0.3215434,0.020364417,0.44051448,0.13933548,0,0,0,58.319935,175
40286000216,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,City,"City, Small",677.1051,0.58108109,0.1554054,0.021771772,0.21996997,0.021771772,0.1509009,0.0487988,0,0,0,338.55255,379
40286000224,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Small",347.00287,0.16714698,0.18587896,0.015850144,0.57925069,0.051873196,0.50288182,0.10806917,0,0,0,46.37608,183
40292002896,,07,12,Not a virtual school,594.0,18.86,Yes,311.0,283.0,AZ,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",553.93732,0.50275767,0.0244266,0.017860342,0.35915068,0.095804729,0.43505904,0.13260673,0,0,0,,309
40292002972,,07,12,Not a virtual school,1365.0,16.71,Yes,711.0,654.0,AZ,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",1688.0746,0.52411056,0.017770253,0.015905755,0.34550694,0.096706517,0.2196162,0.056350898,0,0,0,,231
40304001296,,PK,03,Not a virtual school,358.0,13.26,No,197.0,161.0,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",451.39392,0.68905526,0.16566506,0.009647782,0.11763672,0.017995173,0.23020777,0.049674448,0,0,0,120.00323,361
40320003460,,PK,04,Not a virtual school,92.0,23.0,Not Applicable,45.0,47.0,AZ,Regular School,Elementary,0.0,0.0,Rural,"Rural, Remote",85.16568,0.005917164,0.98816568,0.0,0.0059171598,0.0,0.64358807,0.15485424,0,0,0,18.27219,84
40331000256,,06,12,Not a virtual school,178.0,19.78,Yes,88.0,90.0,AZ,Regular School,High,0.0,0.0,Rural,"Rural, Remote",187.43315,0.07486631,0.32352942,0.0,0.60160428,0.0,0.89709473,0.072376698,0,0,0,30.491087,108
40340001670,,08,12,Not a virtual school,1607.0,21.55,Not Applicable,861.0,746.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1837.0803,0.60998619,0.011719263,0.063265666,0.25938532,0.055643573,0.10397261,0.045010798,0,0,0,,280
40340002840,,08,12,Not a virtual school,310.0,20.35,Not Applicable,142.0,168.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",297.31366,0.62357998,0.002562301,0.19264236,0.15885413,0.022361223,0.053557113,0.04753742,0,0,0,,462
40340002965,,08,12,Not a virtual school,1929.0,22.08,Not Applicable,1042.0,887.0,AZ,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",2038.4431,0.75352377,0.0084850574,0.04979467,0.14901014,0.039186373,0.050951503,0.020774955,0,0,0,,490
40342000272,,PK,03,Not a virtual school,681.0,20.03,Not Applicable,353.0,328.0,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",847.83661,0.063631646,0.011655543,0.0014460684,0.85322434,0.070042372,0.90963137,0.052080855,0,0,0,212.44958,176
40342001254,,PK,06,Not a virtual school,704.0,18.53,Not Applicable,374.0,330.0,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",738.05396,0.13064675,0.016284728,0.03128602,0.6788609,0.1429216,0.86385602,0.062386665,0,0,0,166.84256,191
40342001538,,PK,03,Not a virtual school,555.0,19.82,Not Applicable,288.0,267.0,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",609.6864,0.080944374,0.011087731,0.0059619336,0.83433414,0.067671828,0.81208825,0.090744399,0,0,0,156.11792,184
40378003490,,KG,06,Not a virtual school,708.0,20.15,No,377.0,331.0,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",634.59711,0.75928253,0.0017242186,0.028476605,0.17514317,0.035373479,0.044943821,0.024879614,0,0,0,93.489563,493
40386000068,,03,12,Not a virtual school,81.0,20.25,Not Applicable,63.0,18.0,AZ,Other/Alt School,Other,0.0,0.0,City,"City, Large",104.18144,0.23979083,0.021762563,0.0052344711,0.50676787,0.22644427,0.94204026,0.04421249,0,0,0,4.556529,118
40395000313,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Rural,"Rural, Remote",250.0,2.3748726e-08,0.98799998,0.0040000002,0.0080000004,0.0,0.736,0.092,0,0,0,83.333336,91
40395003210,,06,08,Not a virtual school,11.0,12.22,Not Applicable,9.0,2.0,AZ,Regular School,Middle,0.0,0.0,Rural,"Rural, Remote",9.8823528,0.0,0.95588237,0.0,0.029411765,0.014705882,0.49452356,0.2011485,0,0,0,5.0588236,91
40428001756,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Town,"Town, Remote",497.0986,0.64486921,0.030181088,0.016096579,0.2947686,0.014084507,0.51911467,0.14989939,0,0,0,165.69952,260
40429003530,,PK,08,Not a virtual school,973.0,20.5,Yes,503.0,470.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",923.49432,0.12386528,0.019974051,0.02225576,0.53825098,0.29565394,0.42151004,0.063009232,0,0,0,93.097595,394
40432003480,,KG,08,Not a virtual school,463.0,18.16,Not Applicable,229.0,234.0,AZ,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",398.42883,0.38103026,0.010720235,0.0080457479,0.54566616,0.054537602,0.42968076,0.086281277,0,0,0,42.383305,315
40444003533,,KG,08,Not a virtual school,589.0,18.12,Not Applicable,234.0,355.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",540.45044,0.10822702,0.014367186,0.02394446,0.72989029,0.12357105,0.62897199,0.16915888,0,0,0,67.829376,261
40457000362,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Town,"Town, Distant",162.0,0.30246913,0.012345679,0.0061728396,0.67283952,0.0061728396,0.42592594,0.16666667,0,0,0,54.0,188
40463003516,,PK,06,Not a virtual school,547.0,18.23,Missing,274.0,273.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Fringe",520.51062,0.6506412,0.0050056665,0.0090058781,0.32733962,0.008007626,0.22157995,0.061657034,0,0,0,73.425339,336
40482000375,,09,12,Not a virtual school,159.0,12.23,Yes,93.0,66.0,AZ,Regular School,High,0.0,0.0,Rural,"Rural, Distant",231.94737,0.80468822,0.035599038,0.0065789474,0.12659076,0.026543042,0.68201756,0.078947365,0,0,0,39.5,203
40482002997,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Rural,"Rural, Distant",74.0,0.87837839,0.013513514,0.013513514,0.081081077,0.013513514,0.6891892,0.040540539,0,0,0,37.0,223
40497000379,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",571.27771,0.36203867,0.043936729,0.027240774,0.50175744,0.065026358,0.54305798,0.069420032,0,0,0,78.996704,414
40497000407,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Other/Alt School,Middle,0.0,0.0,City,"City, Large",40.0,0.40000001,0.075000003,0.025,0.44999999,0.050000001,0.67500001,0.050000001,0,0,0,13.333333,313
40497000410,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,City,"City, Large",973.297,0.091469683,0.085817061,0.025179856,0.71942449,0.078108944,0.71325797,0.099691674,0,0,0,327.26208,137
40497000555,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Other/Alt School,Elementary,0.0,0.0,City,"City, Large",161.6873,0.68730646,0.027863778,0.11455108,0.11145511,0.05882353,0.12074304,0.046439629,0,0,0,20.508514,265
40497000578,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Other/Alt School,Middle,0.0,0.0,City,"City, Large",48.628864,0.092783496,0.082474224,0.0,0.73195875,0.092783503,0.79381442,0.065956041,0,0,0,14.273196,145
40497001235,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Suburb,"Suburb, Large",809.53735,0.55095738,0.029030265,0.046942558,0.30697963,0.066090181,0.31809759,0.092649788,0,0,0,275.77209,331
40497001373,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,Suburb,"Suburb, Large",487.68512,0.51179487,0.060512818,0.040000003,0.2820513,0.10564103,0.39589745,0.084102564,0,0,0,74.480515,326
40593000487,,PK,06,Not a virtual school,663.0,14.87,Yes,343.0,320.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",723.60242,0.046024919,0.010917944,0.002099687,0.90261614,0.038341291,0.79316097,0.036419239,0,0,0,170.31082,136
40593000488,,07,12,Not a virtual school,1864.0,23.3,Yes,951.0,913.0,AZ,Regular School,High,0.0,0.0,City,"City, Large",1899.1383,0.37046921,0.019629071,0.033746026,0.52215052,0.054005183,0.43052089,0.076772645,0,0,0,,257
40593000491,,07,12,Not a virtual school,1308.0,18.22,No,690.0,618.0,AZ,Regular School,High,0.0,0.0,City,"City, Large",1356.1571,0.62777579,0.01596898,0.015586441,0.28748202,0.05318673,0.272962,0.061416451,0,0,0,,379
40593001083,,PK,06,Not a virtual school,550.0,15.71,Yes,285.0,265.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",599.81665,0.27018881,0.02957364,0.01449121,0.6243102,0.061436117,0.65448117,0.088200346,0,0,0,144.82231,228
40593001084,,07,12,Not a virtual school,2134.0,24.93,No,1050.0,1084.0,AZ,Regular School,High,0.0,0.0,City,"City, Large",2214.0952,0.80822402,0.0058252127,0.0393667,0.12753169,0.019052353,0.075173244,0.012654413,0,0,0,,452
40598000493,,PK,02,Not a virtual school,381.0,15.88,Not Applicable,203.0,178.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Distant",527.00153,0.19903879,0.4284527,0.0057970542,0.36275047,0.003960981,0.68467098,0.0935717,0,0,0,115.54165,202
40625000508,,07,12,Not a virtual school,1194.0,18.47,Not Applicable,624.0,570.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1212.4786,0.64662617,0.011830239,0.018160881,0.27781427,0.045568451,0.31564477,0.083860323,0,0,0,,264
40625000514,,07,12,Not a virtual school,1483.0,20.91,Not Applicable,737.0,746.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1502.6017,0.30790892,0.014445624,0.022708988,0.56649673,0.08843974,0.49201331,0.090183027,0,0,0,,170
40625001315,,07,12,Not a virtual school,1974.0,21.15,Not Applicable,981.0,993.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",1942.0109,0.52866101,0.018062562,0.044299796,0.3453826,0.063594006,0.32279676,0.064421922,0,0,0,,374
40625001500,,07,12,Not a virtual school,1879.0,21.65,Not Applicable,988.0,891.0,AZ,Regular School,High,0.0,0.0,Suburb,"Suburb, Large",2014.229,0.56976873,0.01170469,0.03040288,0.33601555,0.052108169,0.2706365,0.067876682,0,0,0,,342
40630000148,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Other/Alt School,Middle,0.0,0.0,City,"City, Large",508.0,0.029527586,0.039370079,0.013779528,0.80905509,0.10826772,0.05905512,0.93503934,0,0,0,254.0,98
40658000560,,PK,06,Not a virtual school,1023.0,17.49,Not Applicable,535.0,488.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",695.56409,0.5461399,0.18107274,0.0060865623,0.26354918,0.0031516247,0.50378215,0.056191918,0,0,0,156.63885,258
40681003477,,PK,08,Not a virtual school,888.0,18.33,Not Applicable,456.0,432.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",742.21796,0.73020905,0.006557215,0.017640697,0.20122482,0.0443682,0.12140419,0.078498296,0,0,0,70.080742,516
40696001353,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",484.82645,0.0020661079,0.99793386,0.0,0.0,0.0,0.41219008,0.52995867,0,0,0,101.27273,104
40702003485,,07,08,Not a virtual school,24.0,12.0,Not Applicable,13.0,11.0,AZ,Regular School,Middle,0.0,0.0,City,"City, Large",22.181818,0.093434341,0.025252525,0.0,0.81313133,0.06818182,0.63636363,0.090909094,0,0,0,22.181818,168
40708000592,,KG,03,Not a virtual school,407.0,17.67,Yes,218.0,189.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",527.42133,0.026911674,0.0098875472,0.0044451393,0.86871195,0.090043716,0.30878809,0.50257963,0,0,0,133.56964,157
40708000597,,PK,PK,Not a virtual school,107.0,5.94,No,62.0,45.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",289.93033,0.015679428,0.0034843206,0.0,0.5087108,0.47212544,0.88327527,0.059233449,0,0,0,72.853661,152
40757000274,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Midsize",505.0,0.83564359,0.0019801981,0.053465348,0.069306932,0.03960396,0.099009901,0.015841585,0,0,0,82.0,613
40775003454,,PK,12,Not a virtual school,59.0,3.43,Yes,55.0,4.0,AZ,Regular School,Other,0.0,0.0,City,"City, Large",58.173912,0.71640104,0.018130301,0.0,0.17426014,0.091208525,0.36521739,0.1,0,0,1,5.0101447,234
40782000692,,KG,03,Not a virtual school,453.0,21.57,Not Applicable,235.0,218.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",490.20294,0.80464238,0.056588762,0.0043367422,0.13107653,0.003355551,0.39647758,0.096047513,0,0,0,120.26336,239
40782000696,,KG,03,Not a virtual school,271.0,16.94,Not Applicable,148.0,123.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",314.56342,0.7839334,0.047273435,0.0019261637,0.16326092,0.003606075,0.40834671,0.11910112,0,0,0,79.403534,225
40789002568,,PK,05,Not a virtual school,435.0,20.65,Yes,205.0,230.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Fringe",388.12064,0.0087541249,0.078814663,0.007880793,0.90104711,0.0035033333,0.39333576,0.53119773,0,0,0,58.091782,144
40808000702,,PK,03,Not a virtual school,235.0,17.14,Not Applicable,115.0,120.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",241.33139,0.62199181,0.083893329,0.011343904,0.27227235,0.010498611,0.36736038,0.10767463,0,0,0,60.142025,223
40817000751,,PK,02,Not a virtual school,412.0,13.08,Yes,240.0,172.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",541.70306,0.061054569,0.062904716,0.0027752081,0.86308974,0.010175764,0.79740983,0.07308048,0,0,0,68.444962,177
40831000772,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Midsize",335.0,0.25970149,0.14925373,0.041791044,0.40597016,0.14328358,0.65671641,0.11940298,0,0,0,48.666668,215
40831002130,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Other/Alt School,Middle,0.0,0.0,City,"City, Midsize",27.148148,0.2037037,0.16666667,0.018518519,0.44444445,0.16666667,0.67104548,0.1474303,0,0,0,9.0493832,246
40841000796,,KG,03,Not a virtual school,381.0,16.57,Not Applicable,208.0,173.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",443.39487,0.778593,0.012170894,0.006867432,0.19100818,0.011360504,0.35870385,0.18839487,0,0,0,105.18161,268
40880000818,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",264.30682,0.46969697,0.03409091,0.026515152,0.37121212,0.098484851,0.39393941,0.13257577,0,0,0,37.4375,258
40880000839,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",264.09299,0.29222012,0.045540798,0.055028465,0.4857685,0.12144213,0.64895636,0.043643266,0,0,0,43.904491,251
40880000876,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",381.21899,0.4116095,0.02110818,0.051451188,0.42480212,0.091029026,0.49208444,0.098944589,0,0,0,65.741425,196
40880000882,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",194.00516,0.10051547,0.069587626,0.015463918,0.76030928,0.054123711,0.57474232,0.082474224,0,0,0,30.170963,239
40880000885,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",228.50984,0.078774624,0.039387308,0.006564551,0.81181622,0.063457333,0.7002188,0.065645508,0,0,0,43.0,130
40880000898,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",194.51546,0.53608245,0.018041238,0.069587626,0.33762887,0.038659796,0.33762887,0.056701031,0,0,0,37.19244,344
40880000907,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",127.65882,0.65098041,0.031372551,0.031372551,0.2352941,0.050980393,0.14901961,0.05882353,0,0,0,19.55294,323
40880001111,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",169.02402,0.20420422,0.030030029,0.021021022,0.57357359,0.17117117,0.53753752,0.081081077,0,0,0,25.701952,423
40880001445,,08,12,Not a virtual school,1663.0,16.13,Not Applicable,891.0,772.0,AZ,Regular School,High,0.0,0.0,City,"City, Large",1624.783,0.0327322,0.044213824,0.0018615574,0.90335023,0.017842183,0.63535482,0.058711141,0,0,0,,121
40880001509,,06,12,Not a virtual school,67.0,9.17,Not Applicable,6.0,61.0,AZ,Other/Alt School,Other,0.0,0.0,City,"City, Large",114.67686,0.11534973,0.096893802,0.0,0.707506,0.080250479,0.75545853,0.026200874,0,0,0,2.0393014,412
40882000908,,PK,02,Not a virtual school,356.0,20.94,Not Applicable,175.0,181.0,AZ,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",406.31662,0.086845107,0.01594533,0.03203303,0.71682799,0.14834853,0.67369086,0.12199406,0,0,0,135.27753,231
40885002439,,M ,M ,Not Applicable,,,Not Applicable,,,AZ,Regular School,Middle,0.0,0.0,Rural,"Rural, Distant",7.0,0.4285714,0.14285715,0.0,0.42857143,0.0,0.42857143,0.07075578,0,0,0,7.0,445
40885003489,,PK,05,Not a virtual school,365.0,17.56,Not Applicable,198.0,167.0,AZ,Regular School,Elementary,0.0,0.0,Rural,"Rural, Fringe",360.55618,0.65975171,0.0029655176,0.019241681,0.30325454,0.014786568,0.085991681,0.052704576,0,0,0,58.843735,383
40906001117,,KG,08,Not a virtual school,537.0,11.83,Yes,276.0,261.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",533.77966,0.49661803,0.024173498,0.023290047,0.4007628,0.05515562,0.55525321,0.084775798,0,0,0,60.790112,262
40919000955,,09,12,Not a virtual school,550.0,21.32,Yes,306.0,244.0,AZ,Regular School,High,0.0,0.0,Rural,"Rural, Fringe",585.10388,0.62667817,0.0058011096,0.00057813432,0.35361508,0.013327474,0.36929223,0.081050225,0,0,0,,214
40939001483,,PK,03,Not a virtual school,465.0,14.09,Yes,244.0,221.0,AZ,Regular School,Elementary,0.0,0.0,City,"City, Large",570.99188,0.018649481,0.011355236,0.000884993,0.91718489,0.051925402,0.42808181,0.53026795,0,0,0,135.96967,154
40943001648,,KG,03,Not a virtual school,429.0,13.41,Not Applicable,240.0,189.0,AZ,Regular School,Elementary,0.0,0.0,Town,"Town, Remote",490.48392,0.0061892583,0.9872123,0.0024748154,0.002473207,0.0016504131,0.20165379,0.76393092,0,0,0,125.51402,132
